body,title,url
"['\n\tEl secretario de Finanzas y el director de Transparencia del municipio, Mauricio Muñoz y Davy Ureña, informaron este jueves que\xa0 funcionarios de Ingresos Municipales fueron destituidos o reubicados por denuncias de presunta corrupción. En tanto, el director renunció para no afectar la investigación.', '\n\tPor otro lado, fuentes cercanas al municipio dieron a conocer que la denuncia se originó en una actividad nocturna que aparentemente fue extorsionada a cambio de contar con una licencia de funcionamiento.', '\n\tLos funcionarios municipales se limitaron a informar que luego de recibir la denuncia, de la que no dieron detalles, iniciaron una inspección y ahora se hará una investigación, porque se presume la inocencia de los trabajadores aludidos en la queja.', '\n\t“En días pasados hemos recibido una denuncia y por razones de seguridad vamos a guardar la identidad del denunciante. Sobre esa base se han activado los mecanismos de investigación y monitoreo y del universo de documentación hemos tomado tres y hemos verificado el contenido y en los actos iniciales se han encontrado elementos que apuntan a irregularidades en la concesión de licencias de funcionamiento”, dijo el director de Transparencia.', '\n\tMuñoz dijo que por instrucción del Alcalde “hemos procedido a una rotación de personal sin que esto signifique que cualquier persona es culpable, pero con el afán de transparentar ingresos es que se ha decidido por retirar a algunos funcionarios y hacer una rotación completa de todo el personal”.']","
          Destituyen y reubican a funcionarios de Ingresos por denuncia de corrupción         ",https://www.lostiempos.com/actualidad/cochabamba/20210909/destituyen-reubican-funcionarios-ingresos-denuncia-corrupcion
"['\n\tEl presidente de Estados Unidos, Joe Biden, se mostró este jueves ""frustrado"" con las 80 millones de personas del país que no se han vacunado contra la covid-19 y advirtió a ese grupo que su paciencia ""se está agotando"".', '\n\tBiden se pronunció así durante un discurso en la Casa Blanca, en el que anunció la vacunación obligatoria contra covid-19 de todos los empleados del Gobierno federal, un total de 2,1 millones de personas, entre otras medidas para contener el repunte de contagios en el país.', '\n\t""Muchos de nosotros estamos frustrados con los casi 80 millones de estadounidenses que todavía no se han vacunado"", afirmó el mandatario.', '\n\tAñadió que, aunque los no vacunados equivalen a aproximadamente el 25 % de los estadounidenses que cumplen los requisitos para inocularse contra la covid-19, en un país ""tan grande"" como EEUU, una minoría como esa ""puede causar mucho daño"", y lo está haciendo.', '\n\tBiden preguntó directamente a quienes se niegan a vacunarse ""qué más necesitan ver"" para confiar en que las vacunas son seguras, y lamentó que su reticencia esté multiplicando las hospitalizaciones y muertes por la variante delta del coronavirus en el país.', '\n\t""Hemos sido pacientes, pero nuestra paciencia se está agotando, y su negativa (a vacunarse) ha tenido costes para todos"", sentenció.', '\n\tEl mandatario firmó un decreto que establece un mandato de vacunación para los empleados federales y los contratistas del Gobierno, que hasta ahora tenían la opción no ser vacunados si se sometían a pruebas de covid-19 de manera regular.', '\n\tAdemás, anunció que el Departamento de Trabajo publicará una norma de emergencia que obligará a todas las compañías que tengan 100 o más empleados a asegurar que están vacunados con la pauta completa o muestran un resultado de test negativo al menos una vez a la semana.', '\n\tAseguró que sus nuevos mandatos afectarán a 100 millones de trabajadores, dos tercios de la fuerza laboral del país.', '\n\tBiden también prometió plantar cara a los gobernadores y políticos republicanos que han intentado prohibir los mandatos de mascarillas o vacunas en las escuelas, al afirmar que se encargará de ""apartarlos del camino"" si se niegan a cooperar con su estrategia.', '\n\tEl 53,3 % de los estadounidenses ha recibido la pauta completa de las vacunas contra la covid-19, incluidos el 62,4 % de los mayores de 12 años, de acuerdo con los Centros de Control y Prevención de Enfermedades (CDC, en inglés).', '\n\tNo obstante, la distribución regional es sumamente desigual, con especial preocupación en el sur de EEUU, en estados como Alabama, Luisiana o Misisipi, donde los niveles de vacunación son mucho menores.', '\n\tLa expansión de la variante delta ha devuelto un panorama sombrío a EEUU, el país con más muertes por covid-19 del mundo, cuya media diaria de casos volvió a superar los 150.000 la semana pasada por primera vez desde enero, lo que ha saturado los hospitales y provoca más de mil fallecimientos cada día.']","
          Biden dice a los no vacunados de EEUU que su paciencia ""se está agotando""        ",https://www.lostiempos.com/actualidad/mundo/20210909/biden-dice-no-vacunados-eeuu-que-su-paciencia-se-esta-agotando
"['\n\tA sólo tres días de haber reanudado operaciones, la planta de urea y amoniaco presenta una grave fuga de gas síntesis (hidrógeno y amoniaco) que puede causar una explosión debido a las altas temperaturas y presión, por lo que debe parar operaciones, indicaron fuentes allegadas a la planta, que pidieron mantenerse en reserva.', '\n\tSegún un documento al que accedió Los Tiempos, el problema se presentó en el reactor 105-D o convertidor de amoniaco NH3 (catalizador tipo: Nickel Reforming 19,28 Vol/Vol-m3) de 24 pulgadas. Su reparación puede demorar entre uno y dos meses.', '\n\tExpertos aseguran que YPFB ya sabía de la fuga y de los problemas que se iban a presentar con el arranque de la planta, por lo que adelantaron el acto de reinicio de operaciones.', '\n\t“Se trató de un show político, hacen meter la pata al Presidente. Ya se sabía de la falla y de los problemas, la planta debía reanudar operaciones el 14 de septiembre, pero fue adelantado por este problema”, dijo un especialista.', '\n\tLos Tiempos solicitó la postura de YPFB respecto a estas denuncias, pero hasta el cierre de esta edición no hubo respuesta. Sin embargo, en declaraciones a la red PAT, el vicepresidente nacional de operaciones, Luciano Montellano, aseguró que se trata de una información falsa y con mala intención.', '\n\t“No existe una fuga, aquello (la fotografía donde se observa la supuesta fuga) es parte de un sistema de vapor que es parte de la planta. Un sistema de generación de vapor tiene un subsistema de tuberías que tiene válvulas de alivio en todas partes, es muy probable que esa sea la foto de una válvula haciendo su trabajo, pero en realidad no existe una fuga como tal”, dijo Montellano.', '\n\tAgregó que la planta funciona dentro de los estándares más exigentes de seguridad.', '\n\tPor su parte, el analista en hidrocarburos Álvaro Ríos indicó que hubo mucha presión para reanudar las operaciones de la planta y recomendó volver a realizar una revisión integral de todos los equipos.', '\n\tSegún un documento al que accedió este medio, ante el daño en el reactor expertos rusos e indonesios indican que se debe parar inmediatamente la planta, corregir el deterioro y, como primer paso, abordar el tema de la seguridad de las vidas humanas basados en las recomendaciones del Instituto Nacional para la Salud y Seguridad Ocupacional (Niosh).', '\n\tEl documento señala que la planta opera sólo al 70 por ciento de su capacidad por el actual incremento del diferencial en el reformador primario de (4,8 kg/cm2 “vs” valor normal 3,5 kg/cm2) causado por el trabajo forzado de este equipo y la consecuente degradación de su catalizador. Además, señala que existe un elevado riesgo de ruptura de los tubos seguidos de incendio o explosión.']","
          Tras retomar operación, alertan fuga de gases en la planta de urea; YPFB lo niega        ",https://www.lostiempos.com/actualidad/economia/20210909/retomar-operacion-alertan-fuga-gases-planta-urea-ypfb-niega
"['\n\tEl Gobierno nacional promulgó ayer la Ley de Devolución Parcial o Total de Aportes a las Administradoras de Fondos de Pensiones (AFP). La norma establece que los beneficiarios accederán a dichos recursos a través de un solo desembolso y que las AFP no cobrarán comisiones.', '\n\tSegún el ministro de Economía, Marcelo Montenegro, con la medida se proyecta llegar a 1.464.375 personas aseguradas al Sistema Integral de Pensiones (SIP). La autoridad dijo que el retiro es de forma voluntaria y recomendó “evaluar con mucho cuidado” la solicitud de devolución de aportes.', '\n\tEl presidente Luis Arce Catacora también pidió reflexionar de forma profunda sobre dicha decisión para no poner en riesgo su jubilación con una renta baja.', '\n\t“Esta decisión de retirar o no los aportes es absolutamente personal de cada uno de quienes han aportado al Sistema de Pensiones, cada uno evaluará la conveniencia o no del retiro, no es de ninguna manera obligatorio (…). Tengo que decirles en mi calidad de presidente del Estado Plurinacional, que lo piensen, que lo mediten profundamente, cuando uno necesita más necesita los recursos es cuando las fuerzas lo han abandonado”, dijo.', '\n\tLa norma establece tres modalidades de devolución. La primera consiste en la entrega del 100 por ciento de los aportes a quienes cuenten con un ahorro menor o igual a 10 mil bolivianos y tengan más de 50 años de edad. La segunda modalidad consiste en la entrega del 15 por ciento de los aportes a quienes tengan hasta 100 mil bolivianos. La tercera modalidad está dirigida a las personas con ahorros superiores a 100 mil bolivianos, quienes solamente podrán retirar 15 mil.', '\n\tLos beneficiarios deben cumplir tres requisitos: no percibir beneficio alguno del Sistema Integral de Pensiones, no percibir ingresos del sector público o privado y no haber aportado desde diciembre de 2019 como dependientes del sector público.', '\n\tLos asegurados podrán reponer los recursos que hubieran retirado, pero deben adicionar los rendimientos que éstos hubieran generado, pues de ese modo no se perderán la Fracción Solidaria y el Seguro de Salud.', '\n\tEl proyecto de ley fue socializado por el Ministerio de Economía a requerimiento de distintas agrupaciones y movimientos ciudadanos.']","
          Retiro de aportes será en 1 solo pago y las AFP no cobrarán comisiones        ",https://www.lostiempos.com/actualidad/economia/20210909/retiro-aportes-sera-1-solo-pago-afp-no-cobraran-comisiones
"['\n\tEstados Unidos y México discuten este jueves su ""visión de futuro"" en términos de desarrollo y crecimiento en el primer Diálogo Económico de Alto Nivel (DEAN) desde 2016, ahora en una economía global impactada por el Covid-19, el cambio climático y los ataques cibernéticos.', '\n\t""Nuestro mundo está más interconectado y es más interdependiente que nunca, lo que nuevamente resalta la importancia de la asociación y la relación entre Estados Unidos y México"", dijo la vicepresidenta estadounidense, Kamala Harris, al recibir a la delegación mexicana en el edificio Eisenhower, al lado de la Casa Blanca.', '\n\t""Juntos fortaleceremos la capacidad de recuperación de la cadena de suministro. Juntos modernizaremos la infraestructura"", aseguró. ""Invertiremos en capacidades de desarrollo inclusivo y verde y crearemos empleos para la gente del sur de México y Centroamérica"".', '\n\t""Este diálogo es sobre una visión de futuro"", dijo, a su turno, el canciller mexicano, Marcelo Ebrard, prometiendo ""cumplir las metas compartidas"".', '\n\tAntes, en un video en Twitter, adelantó que el propósito del encuentro es ""acelerar las inversiones en México"".\xa0', '\n\tY enumeró los temas tratar: la infraestructura fronteriza, la facilitación del comercio y el tránsito de personas, la movilidad eléctrica, los semiconductores, la industria automotriz en México, y la creación de oportunidades en el sur de México y Centroamérica para evitar la migración al norte por la pobreza.', '\n\t""Pienso que va a ser una reunión extremadamente productiva"", dijo.', '\n\tLa cita, marcada por los tapabocas y el distanciamiento social en el ornamentado Salón del Tratado de la India, fue convenida en marzo entre el presidente Joe Biden y su homólogo mexicano, Andrés Manuel López Obrador, para relanzar un encuentro anual iniciado en 2013 pero interrumpido durante la administración de Donald Trump.', '\n\t""Lo que van a hacer los participantes es acordar las prioridades que definirán el futuro de la cooperación económica México-Estados Unidos"", dijo a periodistas un alto funcionario del gobierno de Biden, que calificó al vecino del sur como ""el socio económico más importante"" de Washington.', '\n\tLa reunión tiene lugar tras la visita a México en junio de Harris, enfocada sobre todo en la migración ilegal proveniente fundamentalmente de Honduras, El Salvador y Guatemala, uno de los principales temas de la agenda bilateral.', '\n\tSegún el alto funcionario, que habló bajo condición de anonimato, el DEAN es una oportunidad de ""construir"" sobre el Tratado México-Estados Unidos Canadá (T-MEC), en vigor desde julio de 2020 en reemplazo del TLCAN. Y también de ""institucionalizar"" la relación económica.', '\n\tEn ese sentido, remarcó que la administración Biden-Harris aborda la relación con México ""de manera constructiva y colaborativa"", en lugar de ""amenazar o usar acciones punitivas"". En 2019, Trump amenazó con aplicar aranceles a las exportaciones mexicanas si el gobierno de López Obrador no disminuía el flujo de migrantes hacia la frontera con Estados Unidos.', '\n\tAmbos gobiernos informaron que el DEAN de este año se centrará en cuatro pilares: reconstruir juntos; promover del desarrollo económico y social sostenible en el sur de México y Centroamérica; asegurar las herramientas para la prosperidad futura; e invertir en nuestra gente.', '\n\tOtro alto funcionario estadounidense dijo que no está en la agenda tratar el tema de las reglas de origen aplicables a los vehículos para que puedan tener un trato arancelario preferencial bajo el T-MEC, que según México no se han interpretado de la forma acordada.', '\n\tEl tema migratorio estará sobre la mesa, pero los responsables estadounidenses no ahondaron sobre la reciente decisión de la Corte Suprema estadounidense de ordenar la reactivación del programa ""Quédate en México"", que obliga a los solicitantes de asilo a esperar en territorio mexicano su cita ante tribunales.\xa0', '\n\t""Hemos estado hablando con los mexicanos de buena fe para tratar de encontrar una manera de avanzar en eso de acuerdo con la decisión de la corte"", se limitó a decir uno de ellos.', '\n\tLa delegación estadounidense, encabezada por Harris, incluye a los secretarios de Estado, Antony Blinken; Comercio, Gina Raimondo; y Seguridad Interior, Alejandro Mayorkas. También asisten la representante comercial de Estados Unidos (USTR), Katherine Tai; la administradora de la agencia para el desarrollo internacional USAID, Samantha Power y el embajador estadounidense en México, Ken Salazar.', '\n\tPor México, además de Ebrard, participan la secretaria de Economía, Tatiana Clouthier; y los subsecretarios de Hacienda, Gabriel Yorio; y Comercio Exterior, Luz María de la Mora; así como el encargado de América del Norte de la cancillería, Roberto Velasco; y el embajador mexicano en Estados Unidos, Esteban Moctezuma.']","
          EEUU y México discuten ""visión de futuro"" en Diálogo Económico de Alto Nivel        ",https://www.lostiempos.com/actualidad/mundo/20210909/eeuu-mexico-discuten-vision-futuro-dialogo-economico-alto-nivel
"['\n\tLos camioneros partidarios del presidente Jair Bolsonaro levantaron el bloqueo que habían impuesto en rutas de al menos 15 estados de Brasil, aunque mantienen concentraciones en varios puntos, informó el jueves el Ministerio de Infraestuctura.', '\n\t""Todavía se registran puntos de concentración en carreteras federales de 13 estados, pero no hay más bloqueos en la red nacional de carreteras"", asegura el último boletín sobre la protesta.', '\n\tUn portavoz del ministerio confirmó a la agencia AFP que Bolsonaro recibió este jueves ""durante algunas horas"" en Brasilia a varios representantes de los camioneros, aunque no trascendieron detalles.', '\n\tEn un mensaje de audio distribuido el miércoles por la noche entre grupos de conductores movilizados a su favor, Bolsonaro les pidió que cesaran los bloqueos, que provocan ""desabastecimiento e inflación"" y perjudican ""especialmente a los más pobres"".', '\n\tLa protesta, que no cuenta con el apoyo de los sindicatos y federaciones del sector, comenzó el martes, Día de la Independencia, cuando Bolsonaro, muy desgastado en las encuestas, arengó en masivas manifestaciones de sus partidarios en varias ciudades del país, pronunciando fuertes amenazas a las instituciones y ataques al sistema electoral.', '\n\tEn Brasilia, decenas de camiones permanecían estacionados en la principal avenida de la Explanada de los Ministerios, que sigue cerrada al tránsito por la policía.', '\n\tEn pancartas colgadas en su camiones y en farolas, puede leerse ""Intervención militar con Bolsonaro en el poder"", ""Prisión para los jueces corruptos del Supremo Tribunal Federal"" o ""Bolsonaro, acciona a las fuerzas armadas y criminaliza el comunismo"".', '\n\tEstos lemas podían oírse durante las manifestaciones del martes, constató la AFP.', '\n\tLa movilización de camioneros reavivó el fantasma de la huelga del sector que en 2018 paralizó el país durante varios días, en protesta contra el alza de los combustibles y otras reinvindicaciones.']","
          Camioneros partidarios de Bolsonaro levantan bloqueo de carreteras en Brasil        ",https://www.lostiempos.com/actualidad/mundo/20210909/camioneros-partidarios-bolsonaro-levantan-bloqueo-carreteras-brasil
"['\n\tEl juez determinó 6 meses de prisión preventiva para la madrastra y la tía de una bebé de un año y ocho meses que era flagelada en Vinto.', '\n\tLa madrastra fue enviada al penal de San Sebastián Mujeres y la tía, hermana de la madrastra y que hacía de niñera, fue enviada a la cárcel de San Pedro de Sacaba.\xa0', '\n\tLas dos mujeres fueron aprehendidas ayer acusadas de flagelar a la menor, quien recibió 140 días de impedimento debido a las múltiples fracturas y heridas en su cuerpo.', '\n\tLa bebé tiene fracturas en la pierna, brazo y lastimadas las costillas, además de hematomas y heridas anteriores.', '\n\tEl padre biológico dijo que se encontraba de viaje por trabajo y retornó esta jornada.', '\n\tLa abuela materna señaló que la menor vivía con ella desde que su madre falleció al momento de dar a luz, pero en mayo pasado el padre se hizo cargo de la niña y desde entonces no le permitió verla.', '\n\t\xa0']","
          Juez envía a la cárcel a madrastra y niñera acusadas de flagelar a niña en Vinto        ",https://www.lostiempos.com/actualidad/seguridad/20210909/juez-envia-carcel-madrastra-ninera-acusadas-flagelar-nina-vinto
"['\n\tLa hermana de Samuel Doria Medina fue aprehendida esta tarde, en el aeropuerto de Viru Viru en Santa Cruz, acusada por los presuntos delitos de enriquecimiento ilícito y legitimización de ganancias ilícitas.', '\n\t""Saltó una alerta migratoria, motivo por el cual personal de la Felcc de Santa Cruz ha dado cumplimiento a una orden de aprehensión en contra de la señora María Lourdes Doria Medina Auza y otros por los delitos de enriquecimiento ilícito de particulares con afectación al Estado y legitimación de ganancias ilícitas"", informó el director nacional de la Fuerza Especial de Lucha Contra el Crimen (Felcc), Alberto Aguilar.', '\n\tSegún una publicación del medio estatal BTV, la hermana del empresario y líder de Unidad Nacional (UN) fue trasladada a la ciudad de La Paz.', '\n\tAguilar indicó que la aprehendida pretendía salir del país rumbo a Estados Unidos y fue cuando salió la alerta migratoria.', '\n\tEl director de la Felcc afirmó que la mujer debe brindar una declaración informativa respecto a un caso de 2018 respecto a la conformación de una empresa presuntamente irregular con vínculos en Panamá.']","
          Aprehenden a la hermana de Samuel Doria Medina en Santa Cruz        ",https://www.lostiempos.com/actualidad/pais/20210909/aprehenden-hermana-samuel-doria-medina-santa-cruz
"['\n\tLa Unidad de Gestión de Recursos Naturales de la Alcaldía intervino la serranía de San Pedro, en la \xa0zona denominada “El Minerito”, para retirar la gruta y emprender labores de recuperación de este espacio establecido como zona de preservación ecológica.', '\n\tLas áreas protegidas constituyen un patrimonio natural de la región. La intervención se hizo este jueves con maquinaria pesada, la Guardia Ambiental y el Plane para conservar este espacio verde.', '\n\tEn el sector se pudo observar que existía una gran cantidad de escombros y basura producto de una serie de rituales que incluyen el consumo de bebidas alcohólicas en el sector.', '\n\tA esto se suma la evidencia de deforestación que afecta especies arbóreas como la cacha cacha, soto, algarrobo de cerro, molle, y cactáceas, únicas en el mundo.', '\n\t“La serranía de San Pedro se ha constituido en un área protegida natural, dentro de esta se tiene una categorización y zonificación pues existen especies endémica de flora y fauna”, explicó el responsable de la Unidad de Gestión de Recursos Naturales del municipio, René Camacho.']","
          Retiran la gruta del “Minerito” del cerro San Pedro          ",https://www.lostiempos.com/actualidad/cochabamba/20210909/retiran-gruta-del-minerito-del-cerro-san-pedro
"['\n\tPor lo menos tres sectores del cerro San Pedro en la subida al Cristo de la Concordia fueron afectados la mañana de este jueves por incendios que fueron controlados rápidamente.', '\n\tEl personal de la Unidad de Gestión de Riesgos de la Alcaldía de Cercado intervino tres sectores de la serranía de San Pedro para sofocar los focos de calor y se sospecha que se trataron de \xa0incendios provocados.', '\n\tEl fuego quemó algarrobos, cactus y maleza nativa del lugar. Los puntos afectados estaban en la subida pasando la avenida final Heroínas y en la subida al monumento del Cristo de la Concordia. \xa0', '\n\tSi bien el fuego no se propagó por una extensión considerable se suma a los 37 incendios que se han registrado en lo que va de 2021 en el departamento.']","
          Queman tres sectores de la subida al Cristo, en el cerro San Pedro         ",https://www.lostiempos.com/actualidad/cochabamba/20210909/queman-tres-sectores-subida-al-cristo-cerro-san-pedro
